county_code,day_of_week,device_count,completely_home_device_count,part_time_work_behavior_devices,full_time_work_behavior_devices,delivery_behavior_devices,total_home_dwell_time,total_non_home_dwell_time
8043,2,2278,0.2620853081,0.1171650963,0.07971360382,0.0258999122,680.0420048,164.4534783
8043,3,2183,0.2738609113,0.117370892,0.07050359712,0.03072983355,657.2340528,159.0848921
8043,4,2198,0.2685344828,0.1010009099,0.03670162059,0.03799582463,652.1030172,130.6090517
8043,5,2251,0.318080853,0.07001972387,0.0310360566,0.0296668188,733.4684418,85.84940027
8043,6,2283,0.3622426632,0.06096293731,0.02510288066,0.02263374486,767.9840226,58.23740692
8045,0,2306,0.2564417178,0.1329243354,0.09435665914,0.02753950339,628.0204499,186.6265849
8045,1,2280,0.2269141531,0.1428571429,0.1061429168,0.025,616.6431555,234.7389011
8045,2,2350,0.2404210526,0.1540425532,0.1066775244,0.02703941338,624.5612632,204.8804255
8045,3,2272,0.2294605809,0.1438752784,0.1024498886,0.02935779817,607.5619735,231.4692946
8045,4,2320,0.2373443983,0.1266514806,0.08405172414,0.03330249769,585.1567198,200.1510373
8045,5,2379,0.2940544413,0.07772206304,0.03026481715,0.03008595989,690.3014085,103.1042264
8045,6,2407,0.3381803074,0.07175295186,0.0229226361,0.02087597217,766.3710263,66.85085168
8047,0,285,0.2927756654,0.1178451178,0.08238636364,0.03296703297,560.3954373,136.9393939
8047,1,277,0.3041958042,0.09440559441,0.1188811189,0.02834008097,587.8906883,164.0766284
8047,2,275,0.2635658915,0.1018181818,0.1361867704,0.01945525292,565.0466926,196.2618182
8047,3,264,0.2575757576,0.08045977011,0.1129032258,0.01805054152,575.4115523,181.4512635
8047,4,283,0.2841328413,0.09594095941,0.0479704797,0.0295202952,612.4090909,149.1696113
8047,5,289,0.3421052632,0.04498269896,0.0276816609,0.02743902439,693.5813149,59.00384615
8047,6,286,0.3846153846,0.04195804196,0.03214285714,0.02071005917,700.0594406,50.95714286
8049,0,852,0.2100938967,0.1393728223,0.07795371498,0.01858304297,312.0316901,343.6422764
8049,1,868,0.2073732719,0.1316725979,0.08179723502,0.01728110599,327.4738806,324.8059701
8049,2,821,0.2214611872,0.1551925321,0.08207070707,0.01948842875,330.0871212,319.4406393
8049,3,838,0.2112171838,0.1503579952,0.08068459658,0.01551312649,279.1551313,319.3863081
8049,4,847,0.1784140969,0.1395348837,0.06607929515,0.02196382429,293.2785548,319.020979
8049,5,865,0.2247446084,0.1032064128,0.04767309875,0.02104208417,361.1702611,229.5891033
8049,6,874,0.2573932092,0.09967141292,0.03943044907,0.0171624714,337.5082147,208.9090909
8051,0,575,0.203539823,0.1272084806,0.05913043478,0.0371024735,466.0295652,252.2420495
8051,1,585,0.206959707,0.1243432574,0.05919003115,0.04205607477,424.1959707,265.7504132
8051,2,558,0.1774193548,0.1344086022,0.05396825397,0.03867403315,451.9429098,269.9944751
8051,3,588,0.2022058824,0.1258503401,0.05442176871,0.04197080292,451.3455882,259.9319728
8051,4,575,0.1861614498,0.1175468484,0.06088560886,0.04088586031,408.4556522,279.6375618
8051,5,576,0.2445193929,0.09274873524,0.04861111111,0.04166666667,462.8177083,228.171875
8051,6,615,0.2590266876,0.082616179,0.04227642276,0.03739837398,495.8743546,189.770979
8053,0,20,0.1923076923,0.05882352941,0.05,0.05,12,269
8053,1,23,0.1111111111,0.1304347826,0.04347826087,0.04347826087,353,302
8053,2,19,0.1578947368,0.1764705882,0.05263157895,0.05263157895,206,385
8053,3,20,0.1071428571,0.05882352941,0.05882352941,0.05,176,270
8053,4,21,0.1052631579,0.04761904762,0.04761904762,0.04761904762,157,336
8053,5,22,0.2380952381,0.08333333333,0.05555555556,0.05555555556,278,184
8053,6,23,0.2173913043,0.1304347826,0.05882352941,0.05882352941,30,348
8055,0,331,0.3194888179,0.06148867314,0.05438066465,0.02242152466,431.2750809,76.89967638
8055,1,340,0.3684210526,0.08552631579,0.04100946372,0.02302631579,405.0536193,55.19034853
8055,2,360,0.3444444444,0.09946236559,0.06944444444,0.02777777778,424.1986971,64.57222222
8055,3,340,0.3382352941,0.08443271768,0.05882352941,0.03430079156,400.1121795,90.15294118
8055,4,356,0.3024691358,0.07865168539,0.03703703704,0.02528089888,408.604811,78.78089888
8055,5,347,0.3457142857,0.05244755245,0.02380952381,0.03170028818,411.1742857,49.72857143
8055,6,328,0.3719512195,0.05056179775,0.02808988764,0.02389078498,460.5665529,37.7652439
8057,0,71,0.2647058824,0.09210526316,0.07042253521,0.02941176471,298.8450704,136.1304348
8057,1,77,0.2571428571,0.07142857143,0.09090909091,0.03076923077,313.9411765,149.7922078
8057,2,69,0.1774193548,0.04838709677,0.03448275862,0.03225806452,324.1034483,235.4482759
8057,3,82,0.1707317073,0.07042253521,0.05681818182,0.0243902439,216.8181818,148.5909091
8057,4,83,0.3734939759,0.05050505051,0.04901960784,0.02409638554,276.5,83.85542169
8057,5,70,0.265625,0.109375,0.06172839506,0.03703703704,369.6865672,124.4
8057,6,77,0.358974359,0.05479452055,0.03846153846,0.03846153846,359.9444444,41.44117647
8059,0,28181,0.2448678429,0.1287466387,0.1062832033,0.02966537738,704.6989815,179.6626877
8059,1,28499,0.2113018381,0.1366844304,0.1048538096,0.02981420135,689.2899894,222.7875715
8059,2,29317,0.2075657337,0.1497920085,0.1126970194,0.0308361638,690.1601119,221.1076166
8059,3,28253,0.2022750474,0.1379529349,0.1035378444,0.0304465049,681.2404733,229.4302902
8059,4,28392,0.2122428853,0.1351084813,0.09516765286,0.03900277008,647.7483287,214.7252747
8059,5,29433,0.2721095369,0.06978561479,0.02915095301,0.03251452451,771.1588772,104.7120579
8059,6,29655,0.3157309054,0.06151634661,0.02236299069,0.02261893336,840.1939406,70.66508177
8061,0,96,0.2526315789,0.1145038168,0.09473684211,0.02105263158,620.5192308,167.5684211
8061,1,95,0.2222222222,0.1170212766,0.07627118644,0.02105263158,613.8813559,260.0638298
8061,2,96,0.2637362637,0.1354166667,0.1208791209,0.02352941176,679.3505155,232.59375
8061,3,97,0.2254901961,0.1041666667,0.07843137255,0.02083333333,623.5675676,211.7113402
8061,4,98,0.2543859649,0.09677419355,0.07865168539,0.02631578947,633.8876404,220.5816327
8061,5,102,0.3134328358,0.07843137255,0.03731343284,0.02150537634,696.1445783,121.0769231
8061,6,107,0.3300970874,0.06015037594,0.02255639098,0.01941747573,733.6448598,74.72164948
8063,0,435,0.2367758186,0.1160990712,0.07126436782,0.02528735632,469.1747126,161.3230088
8063,1,445,0.2741573034,0.1105072464,0.05168539326,0.02392344498,432.7191011,170.3775281
8063,2,435,0.2747747748,0.1568123393,0.07432432432,0.02313624679,504.6938326,192.4189189
8063,3,427,0.262295082,0.1255411255,0.09133489461,0.03147699758,443.1038961,177.4156171
8063,4,436,0.2293814433,0.126146789,0.04385964912,0.04010025063,444.9210526,172.3253275
8063,5,441,0.3075221239,0.08275862069,0.0275862069,0.02494331066,485.3900709,105.7777778
8063,6,445,0.3066037736,0.0415704388,0.01847575058,0.022172949,524.4157044,59.48960739
8065,0,302,0.298013245,0.1016949153,0.06796116505,0.03236245955,473.1802721,96.10327456
8065,1,298,0.2847222222,0.08389261745,0.06834532374,0.03067484663,518.1079137,124.6241611
8065,2,298,0.26875,0.1003344482,0.07357859532,0.03214285714,466.7392857,142.0654545
8065,3,287,0.2613240418,0.09747292419,0.07063197026,0.03345724907,442.2682119,128.087108
8065,4,308,0.2875399361,0.09705882353,0.06389776358,0.0447284345,434.4501845,137.2588652
8065,5,306,0.3039215686,0.07189542484,0.03557312253,0.0350877193,465.2094862,105.0163399
8065,6,304,0.3098159509,0.06227106227,0.03987730061,0.03947368421,550.2467105,81.53067485
8067,0,2282,0.238913304,0.1290451458,0.07810383747,0.02418645558,584.5715576,170.8425889
8067,1,2311,0.2260589319,0.1294311624,0.08264820424,0.0201895344,563.0813501,200.2713111
8067,2,2320,0.2231059021,0.1284362325,0.08965517241,0.02543786489,562.8982759,213.0489745
8067,3,2306,0.2207285343,0.1368250102,0.08972797402,0.02151029748,533.6183066,216.8959538
8067,4,2334,0.2149616945,0.1251071123,0.07570977918,0.03064443443,501.9414151,221.2537179
8067,5,2414,0.2702001483,0.06545153273,0.02982601491,0.02074493164,558.7750185,124.9134217
8067,6,2413,0.3013861386,0.06059405941,0.01782178218,0.01528089888,663.4344554,93.20079208
8069,0,18203,0.244487251,0.1179601561,0.08663377145,0.02829917915,681.7986046,181.5472195
8069,1,18246,0.2082300154,0.1375626043,0.0975008221,0.02626599889,691.4080134,224.6551561
8069,2,18721,0.2074675498,0.1422111087,0.09853160247,0.02771866355,677.2361075,234.7567979
8069,3,17938,0.2052377206,0.1417331685,0.09811573197,0.02798528264,673.7081614,233.1928239
8069,4,18154,0.2049451415,0.1401410079,0.08698423737,0.03710124827,655.0691821,244.0317268
8069,5,18919,0.2708916962,0.07224858411,0.02626988741,0.0258179655,748.8949568,121.607793
8069,6,18899,0.308587756,0.06180058474,0.01915515677,0.01739091758,818.2936788,89.21146285
8071,0,595,0.2980599647,0.09650582363,0.06988352745,0.03743315508,608.855615,83.36605657
8071,1,571,0.2912280702,0.09261744966,0.06140350877,0.04028021016,602.0110092,90.66324786
8071,2,583,0.2897897898,0.1005586592,0.06972477064,0.03853211009,620.1831832,116.542024
8071,3,591,0.2603231598,0.07783417936,0.06463195691,0.03822629969,564.2134647,122.3136289
8071,4,594,0.2794830372,0.08347826087,0.05391304348,0.0452173913,546.7317487,96.86914378
8071,5,600,0.34,0.06382978723,0.04078014184,0.0390070922,626.4,57.64166667
8071,6,605,0.3520661157,0.05309734513,0.03588143526,0.03276131045,613.1714286,41.28035714
8073,0,316,0.2806451613,0.1144781145,0.04516129032,0.02356902357,416.5806452,120.9806452
8073,1,313,0.2822822823,0.1074918567,0.05863192182,0.01954397394,414.3778502,153.3226837
8073,2,310,0.2548387097,0.09226190476,0.05185185185,0.01666666667,433.82,156.57
8073,3,317,0.261589404,0.1135646688,0.06622516556,0.02083333333,377.8642384,148.9834437
8073,4,310,0.2662116041,0.06686930091,0.03322259136,0.02325581395,445.5516129,128.7354651
8073,5,320,0.3125,0.08637873754,0.03322259136,0.02903225806,412.6212625,116.2387097
8073,6,339,0.3420289855,0.06086956522,0.02158273381,0.02028985507,457.309816,82.87116564
8075,0,1289,0.2407407407,0.1224328594,0.05213270142,0.02399435427,713.0797459,149.7456556
8075,1,1296,0.2069550466,0.1561733442,0.08179012346,0.02315484805,682.4006541,225.9721995
8075,2,1276,0.2131661442,0.1692789969,0.1008264463,0.02272727273,698.2782324,241.7852665
8075,3,1270,0.2099267697,0.1586655818,0.0964840556,0.02534750613,673.3141732,237.9837266
8075,4,1313,0.2132520944,0.1523229246,0.08580858086,0.03300330033,630.0601318,236.9984871
8075,5,1337,0.2666666667,0.08859649123,0.02237136465,0.02456140351,723.4181002,119.8596491
8075,6,1322,0.3009298394,0.06592113008,0.02197802198,0.01648028252,849.769289,85.62890955
8077,0,8152,0.2835912552,0.1096700796,0.07303921569,0.02688036345,681.8814788,112.9589216
8077,1,8232,0.2544835711,0.1271865889,0.08855685131,0.02514577259,663.7305637,175.3323615
8077,2,8288,0.2440878378,0.1358590734,0.08730699364,0.02730551262,666.2916023,177.316723
8077,3,8081,0.2363208715,0.1327805543,0.08485003845,0.028363047,651.2917956,179.9648428
8077,4,8198,0.2510677594,0.1294218102,0.07654764963,0.03717802309,627.3083228,178.743718
8077,5,8520,0.3003829101,0.06649111257,0.02448609432,0.0248891576,739.8933861,86.13908451
8077,6,8539,0.3399695515,0.0574199311,0.01811917826,0.01671557994,791.2743333,61.73076473
8079,0,20,0.2631578947,0.05263157895,0.06451612903,0.05263157895,400,159
8079,1,19,0.2307692308,0.05263157895,0.1052631579,0.05263157895,701,114
8079,2,23,0.1875,0.04347826087,0.04347826087,0.04347826087,581,123
8079,3,19,0.1538461538,0.05263157895,0.05882352941,0.05263157895,450,234
8079,4,21,0.25,0.0625,0.05882352941,0.06666666667,270,294
8079,5,22,0.3333333333,0.06666666667,0.04545454545,0.04545454545,337,124
8079,6,19,0.3684210526,0.05263157895,0.05263157895,0.05263157895,354,129
8081,0,817,0.2558139535,0.1293984109,0.0936329588,0.02937576499,570.5544676,211.0848939
8081,1,835,0.2366504854,0.1390186916,0.09101941748,0.02395209581,540.8580097,221.0373832
8081,2,854,0.2201405152,0.1401028278,0.1015424165,0.02677532014,568.062982,228.676815
8081,3,815,0.2018111255,0.1220423412,0.0987654321,0.02457956016,575.1313131,231.6858896
8081,4,818,0.2105263158,0.114619883,0.07457212714,0.03300733496,540.7652812,217.3684211
8081,5,819,0.2747111682,0.08302808303,0.03475935829,0.03174603175,635.6791444,103.3516484
8081,6,836,0.3110047847,0.0538277512,0.02724177072,0.02114427861,661.5618449,70.72025316
8083,0,954,0.2806067172,0.107966457,0.06467661692,0.03384279476,561.2719393,128.1113537
8083,1,981,0.2650356779,0.1111111111,0.06408952187,0.03357070193,508.8156484,151.6280815
8083,2,965,0.2590909091,0.118134715,0.0625,0.0310880829,518.8362694,160.5409326
8083,3,937,0.2653061224,0.119047619,0.05442176871,0.02889576883,502.0893246,146.8529412
8083,4,958,0.2605321508,0.09812108559,0.05022321429,0.03528319406,519.2734375,134.5792411
8083,5,965,0.3077720207,0.0621761658,0.03212435233,0.03169014085,600.5487404,71.32020725
8083,6,996,0.3387445887,0.05705059203,0.0284629981,0.02466793169,621.8463855,56.26375712
8085,0,1825,0.2652054795,0.117260274,0.06904109589,0.02718006795,621.1064553,149.1506849
8085,1,1807,0.2520858164,0.1233108108,0.07151370679,0.02767017156,596.2291667,181.8648217
8085,2,1816,0.2494493392,0.128413713,0.07142857143,0.03053026245,570.5031958,186.040093
8085,3,1833,0.2331118494,0.1323366556,0.06918573709,0.0294599018,561.8544928,173.9994773
8085,4,1846,0.246482543,0.1159159159,0.07027027027,0.03587699317,554.2725378,171.1212984
8085,5,1914,0.3122077922,0.07324675325,0.02939447384,0.02857142857,651.7425044,85.16157989
8085,6,1926,0.3529707956,0.05088265836,0.02920443102,0.02564102564,728.9266156,56.36118598
8087,0,1771,0.2382834557,0.1085814361,0.08243929983,0.02687249857,600.9678148,155.8040655
8087,1,1774,0.2334123223,0.1244075829,0.0955154339,0.03091832026,571.1214455,185.8139797
8087,2,1822,0.2258461538,0.1373860182,0.09652928416,0.02674772036,610.4072948,209.1828487
8087,3,1798,0.2077185017,0.1228632479,0.09583542398,0.02502780868,551.8712697,202.0602107
8087,4,1790,0.2140350877,0.1171073934,0.08070175439,0.03798882682,548.7078212,197.4715084
8087,5,1853,0.2799295775,0.07393416082,0.02300995025,0.02674129353,628.0036138,103.5391257
8087,6,1849,0.3143955575,0.06193934216,0.02263989748,0.02109492717,703.524134,69.84156729
8089,0,1040,0.2914837577,0.1259615385,0.07785714286,0.03225806452,622.4836147,151.9740385
8089,1,1075,0.2673849167,0.124497992,0.07534883721,0.03085299456,591.5376744,159.3013953
8089,2,1082,0.2661737523,0.1261444557,0.08240081384,0.02957486137,593.3040665,174.2855823
8089,3,1052,0.2594936709,0.1302281369,0.06962025316,0.02923976608,556.7471466,176.2923977
8089,4,1067,0.2586691659,0.08997188379,0.04191616766,0.03671328671,603.0010194,138.6223055
8089,5,1051,0.3229398664,0.06374881066,0.03075291622,0.02863202545,656.4938154,84.82302569
8089,6,1082,0.3496932515,0.05267008047,0.02194586686,0.01962616822,739.2457944,50.5596196
8091,0,180,0.3232323232,0.1060606061,0.0650887574,0.02958579882,583.6833333,90.27272727
8091,1,190,0.3109756098,0.1074766355,0.0829015544,0.03174603175,583.5544041,115.5396825
8091,2,180,0.2964824121,0.09444444444,0.08888888889,0.02469135802,649.7674419,129.6482412
8091,3,179,0.2710843373,0.1117318436,0.075,0.02259887006,569.1827957,154.4632768
8091,4,185,0.3189189189,0.06358381503,0.05952380952,0.03141361257,577.0162162,77.96756757
8091,5,196,0.3467336683,0.0790960452,0.0351758794,0.02521008403,577.1355932,60.71428571
8091,6,193,0.3989637306,0.06965174129,0.02985074627,0.0253164557,690.1398964,51.05472637
8093,0,886,0.3159722222,0.09490740741,0.0787037037,0.02546296296,512.8487585,110.3661088
8093,1,891,0.3038869258,0.1189189189,0.08432432432,0.02944640754,541.9589867,164.0475676
8093,2,893,0.2827669903,0.1164613662,0.08980582524,0.02791262136,531.7087379,163.5236004
8093,3,874,0.2871853547,0.1233842538,0.07744107744,0.02528977871,521.5628672,160.6887872
8093,4,901,0.2793572311,0.0987791343,0.06471816284,0.03213844252,533.9189789,142.2640919
8093,5,954,0.3420229406,0.06175115207,0.02891566265,0.03253012048,640.9696017,70.15537018
8093,6,940,0.3787234043,0.05846774194,0.02628434886,0.02031063321,653.393617,54.98404255
8095,0,333,0.2942942943,0.1094420601,0.04506437768,0.01916932907,581.3963964,163.5463259
8095,1,337,0.2908496732,0.1483679525,0.05205479452,0.01986754967,529.0298013,159.9139466
8095,2,326,0.3144475921,0.152027027,0.05263157895,0.02760736196,592.6572238,162.749226
8095,3,337,0.2880886427,0.118694362,0.05279503106,0.02493074792,566.1246291,162.4240506
8095,4,348,0.3016759777,0.1348973607,0.04105571848,0.02234636872,543.6867816,174.1063218
8095,5,349,0.3180515759,0.07982261641,0.0229226361,0.02,575.4240688,113.6114286
8095,6,364,0.3814713896,0.06060606061,0.02212389381,0.02197802198,627.0108992,58.28021978
8097,0,671,0.2206119163,0.112640801,0.05882352941,0.02576489533,166.3524096,249.188253
8097,1,695,0.17397882,0.1238095238,0.06743421053,0.02452316076,185.2460432,302.0657895
8097,2,703,0.2249657064,0.1303191489,0.05585106383,0.02467105263,179.7654321,219.659808
8097,3,656,0.1717791411,0.1082317073,0.05691056911,0.02260638298,165.9800532,295.2101064
8097,4,674,0.1833550065,0.1118335501,0.05201560468,0.02551834131,169.1543027,268.9206762
8097,5,732,0.218579235,0.0809102402,0.03825136612,0.0275974026,161.5179487,226.1243169
8097,6,751,0.2230538922,0.06969205835,0.03241491086,0.0226904376,179.6950732,196.4044796
8099,0,655,0.2468553459,0.1323692992,0.05672969967,0.03100775194,592.6412214,183.5612403
8099,1,652,0.2418300654,0.1211656442,0.05674846626,0.02741935484,588.2733813,172.5395683
8099,2,668,0.2314049587,0.1553719008,0.0748502994,0.04041916168,576.4694215,192.9619835
8099,3,655,0.2389758179,0.134351145,0.06827880512,0.03969465649,535.9577465,195.5648855
8099,4,641,0.234948605,0.1090909091,0.03305785124,0.02976190476,604.3915757,171.2340094
8099,5,684,0.264619883,0.08187134503,0.02886836028,0.02922077922,637.7022222,116.1418129
8099,6,705,0.2780141844,0.06319115324,0.02828854314,0.02828854314,798.7326733,85.04539007
8101,0,9017,0.2923366973,0.1081019312,0.07370586219,0.02983253854,649.6123912,116.5123986
8101,1,9117,0.2832891885,0.1141608783,0.0748434238,0.0300246471,644.323352,136.5905221
8101,2,9063,0.2692578675,0.119422264,0.0733378257,0.03202253051,632.2063175,141.4278936
8101,3,9131,0.2719029808,0.1095170299,0.07359871653,0.02975700165,602.5623699,146.9499507
8101,4,9008,0.2953573292,0.09347246892,0.04836601307,0.03774422735,627.4587641,110.4322824
8101,5,9419,0.329546661,0.06453558504,0.02618339812,0.03007088955,706.9599517,70.97961567
8101,6,9424,0.3745643118,0.04984423676,0.02126587382,0.0216914734,756.9485896,43.7682564
8103,0,356,0.3128834356,0.1261261261,0.06006006006,0.02102102102,484.2144772,121.7576687
8103,1,344,0.2861538462,0.09862385321,0.05275229358,0.02352941176,484.6088235,138.6896552
8103,2,358,0.3361344538,0.1453287197,0.05602240896,0.02801120448,488.022409,158.1620112
8103,3,360,0.3036211699,0.1069364162,0.04456824513,0.01949860724,473.4194444,138.2614213
8103,4,358,0.3156424581,0.06315789474,0.02623906706,0.02368421053,515.5446927,95.57434402
8103,5,346,0.3641618497,0.07100591716,0.02479338843,0.02479338843,541.867052,87.95375723
8103,6,369,0.3733905579,0.06652360515,0.027100271,0.02645502646,613.226361,61.2293578
8105,0,531,0.244047619,0.1060606061,0.07969924812,0.02272727273,547.7424242,164.3389831
8105,1,529,0.2607843137,0.111328125,0.07372400756,0.025390625,522.8960784,166.5196078
8105,2,541,0.2421441774,0.1283095723,0.09420289855,0.03245436105,502.3423913,176.8613678
8105,3,528,0.2215909091,0.1279707495,0.08378870674,0.02559055118,489.4242424,164.3863636
8105,4,518,0.2307692308,0.1061776062,0.03074141049,0.02549019608,543.4321881,146.4484629
8105,5,558,0.3003952569,0.07168458781,0.02495543672,0.02766798419,600.9767025,90.97826087
8105,6,532,0.3281553398,0.07184466019,0.02255639098,0.028125,690.5300752,78.175
8107,0,1211,0.2039636664,0.1395540875,0.07082748948,0.02664298401,493.6428571,310.9388935
8107,1,1174,0.1980286738,0.1630824373,0.09856630824,0.02309468822,498.5073133,328.0663082
8107,2,1166,0.1919530595,0.1466890193,0.09777015437,0.02857142857,533.9649446,320.0547619
8107,3,1146,0.1879404855,0.1703248464,0.09218612818,0.02792321117,505.1307753,351.0724258
8107,4,1194,0.1913746631,0.1535714286,0.08757961783,0.03266331658,480.477707,338.2537688
8107,5,1270,0.2338582677,0.09825528007,0.04988662132,0.02598425197,509.6017765,243.1480315
8107,6,1245,0.2682730924,0.08695652174,0.03507271172,0.02129547471,547.133984,209.8899598
8109,0,208,0.2981132075,0.1320754717,0.0679245283,0.03396226415,463.049505,110.6754717
8109,1,220,0.2278481013,0.08571428571,0.06530612245,0.02912621359,420.2254902,109.7136364
8109,2,216,0.2565217391,0.09178743961,0.06763285024,0.03240740741,473.526087,120.3518519
8109,3,211,0.2511848341,0.115,0.07,0.02843601896,412.4057971,115.9086758
8109,4,225,0.2669322709,0.084,0.04,0.02898550725,487.1911765,93.10784314
8109,5,230,0.3267716535,0.06692913386,0.02870813397,0.03149606299,514.2880658,67.11934156
8109,6,229,0.3100436681,0.04214559387,0.030651341,0.02727272727,608.728,72.3
8111,0,30,0.2962962963,0.09090909091,0.03333333333,0.03333333333,390,83
8111,1,29,0.2121212121,0.03571428571,0.03571428571,0.03571428571,448,175
8111,2,29,0.3076923077,0.06896551724,0.06896551724,0.03846153846,281,174
8111,3,31,0.2121212121,0.04761904762,0.03448275862,0.03225806452,294,169
8111,4,33,0.1714285714,0.07142857143,0.0303030303,0.0303030303,641,224
8111,5,30,0.25,0.1176470588,0.03571428571,0.03333333333,519,165
8111,6,31,0.2258064516,0.1388888889,0.03571428571,0.03225806452,621,150
8113,0,305,0.2229508197,0.1114457831,0.05573770492,0.02631578947,200.0361446,279.2684564
8113,1,304,0.2492753623,0.110701107,0.05226480836,0.02601156069,215.7478261,263.5693642
8113,2,281,0.1919504644,0.1145510836,0.04966887417,0.02317880795,256.4117647,346.993808
8113,3,285,0.2063492063,0.1127819549,0.04561403509,0.02105263158,241.7904762,327.768254
8113,4,297,0.2412790698,0.1123188406,0.04,0.02536231884,206.4347826,366.3434343
8113,5,330,0.2515151515,0.08823529412,0.04242424242,0.02205882353,233.3909091,278.5030303
8113,6,318,0.276816609,0.07826086957,0.0293040293,0.02197802198,324.0849057,273.8584906
8115,0,207,0.2415458937,0.1400966184,0.09665427509,0.01485148515,692.2850242,233.6698565
8115,1,200,0.2461538462,0.175879397,0.149321267,0.02024291498,588.758794,272.718593
8115,2,194,0.2216494845,0.175257732,0.1497326203,0.01680672269,669.2797927,301.9639175
8115,3,202,0.2017167382,0.1485148515,0.1243523316,0.015,673.5388601,309.53
8115,4,206,0.1913875598,0.1483253589,0.1244019139,0.01913875598,620.3495146,299.5550239
8115,5,206,0.2380952381,0.1089108911,0.02427184466,0.01485148515,710.7178218,180.2541436
8115,6,212,0.3224637681,0.05936073059,0.01811594203,0.0198019802,762.9360731,74.87671233
8117,0,1739,0.1834387579,0.1577060932,0.08004778973,0.02185163887,327.2640827,342.9321449
8117,1,1745,0.1842105263,0.1656196459,0.08022922636,0.01988304094,362.4861849,356.8331562
8117,2,1693,0.1974486966,0.1553760099,0.09816971714,0.02384914032,372.5568676,388.3510815
8117,3,1714,0.1801278327,0.1658566221,0.07897934386,0.02550478215,320.7741764,362.3294596
8117,4,1776,0.1744312026,0.1663652803,0.0842373963,0.02680280791,295.5185811,368.7486457
8117,5,1880,0.1962286388,0.1018237082,0.04574468085,0.02162849873,327.4910941,305.5292553
8117,6,1868,0.2173447537,0.1012722646,0.04014989293,0.01756587202,356.5407779,288.9253816
8119,0,1228,0.2744299674,0.1115635179,0.06175771971,0.02371218316,601.1986917,134.9511002
8119,1,1269,0.2698650675,0.1126871552,0.07131011609,0.02225886232,611.8383085,161.7271973
8119,2,1241,0.2580893683,0.1324921136,0.08098891731,0.03062046737,648.6109215,169.6578498
8119,3,1239,0.2502050861,0.1255127153,0.08453085376,0.02789518174,592.2358411,181.3282559
8119,4,1281,0.2688253012,0.106167057,0.07057823129,0.02635542169,608.952381,149.3520687
8119,5,1271,0.3273942094,0.06608969315,0.02523933856,0.02872062663,692.3516101,65.922049
8119,6,1270,0.3413621262,0.06047103756,0.02159468439,0.01827242525,735.2729488,57.96013289
8121,0,252,0.2575107296,0.1242774566,0.08670520231,0.02978723404,629.5021459,150.5285171
8121,1,242,0.2438016529,0.1036036036,0.1074380165,0.02553191489,664.2231405,163.0691057
8121,2,250,0.2282157676,0.1186440678,0.108,0.02766798419,629.8134328,170.4901186
8121,3,251,0.1913043478,0.1071428571,0.08764940239,0.02173913043,591.6173285,194.8486056
8121,4,250,0.248,0.1082251082,0.04761904762,0.03097345133,626.4864865,142.48
8121,5,245,0.2653061224,0.09387755102,0.02448979592,0.02857142857,677.9020408,123.7469388
8121,6,249,0.2891566265,0.06324110672,0.02555910543,0.02164502165,793.6926407,75.47345133
8123,0,18468,0.2516890964,0.1149319884,0.07899543379,0.03037627026,694.8853737,153.8101279
8123,1,18667,0.2258660508,0.1404617775,0.1031231585,0.02898550725,666.5901859,224.0888734
8123,2,18840,0.2097664544,0.1444267516,0.1028279113,0.03174686467,676.2469434,223.1172273
8123,3,18534,0.214578714,0.14211719,0.09927700442,0.03021064302,667.2515555,233.1297118
8123,4,18443,0.2156373692,0.1373963021,0.09309765223,0.03990673968,642.984857,223.0837174
8123,5,19044,0.2762549884,0.07662835249,0.02625498845,0.03033021487,768.5358757,110.6584226
8123,6,19050,0.325511811,0.06147797846,0.01856485188,0.01856188003,844.2090673,69.59249344
8125,0,499,0.219330855,0.1239316239,0.06691449814,0.02240325866,551.4521385,189.2525458
8125,1,506,0.2132505176,0.1204081633,0.09288537549,0.02857142857,530.4057692,203.3326531
8125,2,526,0.2261029412,0.1331877729,0.102661597,0.02037617555,526.3841912,201.1525735
8125,3,509,0.1905697446,0.1336717428,0.08251473477,0.02075471698,489.1198428,213.6070727
8125,4,521,0.2034548944,0.1216494845,0.07592592593,0.0218579235,516.9030928,195.45
8125,5,518,0.2617021277,0.0831758034,0.03181189488,0.02895752896,517.9212766,121.4362934
8125,6,503,0.3018108652,0.07085020243,0.0255033557,0.01834862385,639.3319838,88.12110092
9001,0,41636,0.221672839,0.1333622252,0.1119164832,0.02786696404,635.6900669,213.0136526
9001,1,41717,0.1857105876,0.1408157252,0.117663138,0.02882560509,626.6123479,234.6785004
9001,2,42392,0.1909322514,0.147032459,0.1141611817,0.02775070531,626.1466786,232.0768541
9001,3,40978,0.1724699956,0.1384157353,0.112074091,0.02803567345,622.7023782,244.405912
9001,4,41039,0.1880397437,0.1423438709,0.103072687,0.03879837321,588.6640852,241.7585895
9001,5,42964,0.2573463043,0.06301158301,0.0267953668,0.02693812055,723.0917375,116.4739946
9001,6,43003,0.2813950662,0.04982089703,0.01984520738,0.02079336729,785.8207204,89.33660442
9003,0,41839,0.2617500521,0.1148199367,0.1020564158,0.02904604861,622.7830254,170.4422956
9003,1,41907,0.2188758129,0.1244423199,0.1068918752,0.03047302018,608.5745587,208.3736607
