NAME,S2405_C01_001E,S2405_C01_001M,S2405_C01_002E,S2405_C01_002M,S2405_C01_003E,S2405_C01_003M,S2405_C01_004E,S2405_C01_004M,S2405_C01_005E,S2405_C01_005M,S2405_C01_006E,S2405_C01_006M,S2405_C01_007E,S2405_C01_007M,S2405_C01_008E,S2405_C01_008M,S2405_C01_009E,S2405_C01_009M,S2405_C01_010E,S2405_C01_010M,S2405_C01_011E,S2405_C01_011M,S2405_C01_012E,S2405_C01_012M,S2405_C01_013E,S2405_C01_013M,S2405_C01_014E,S2405_C01_014M
"Greeley County, Kansas",565,0.12035398230088495,0.215929203539823,0.07079646017699115,0.0584070796460177,0.035398230088495575,0.007079646017699116,0.008849557522123894,0.07610619469026549,0.049557522123893805,0.08141592920353982,0.03893805309734513,0.03716814159292035,0.023008849557522124,0.0336283185840708,0.03185840707964602,0.017699115044247787,0.01592920353982301,0.056637168141592927,0.03185840707964602,0.2849557522123894,0.07256637168141593,0.03893805309734513,0.0336283185840708,0.05132743362831858,0.04070796460176991,0.04070796460176991,0.0336283185840708
"Greenwood County, Kansas",2866,0.04152128401953943,0.15003489183531055,0.02965806001395673,0.08653175157013257,0.02233077459874389,0.10711793440334963,0.022679692951849267,0.023028611304954642,0.012909979064898814,0.0928122819260293,0.0209351011863224,0.03872993719469644,0.014654570830425682,0.010816468946266571,0.006629448709002094,0.03768318213538032,0.013258897418004187,0.0314026517794836,0.016050244242847175,0.23761339846475926,0.03314724354501047,0.05547801814375436,0.026866713189113742,0.06524773203070483,0.01884159106769016,0.06350314026517795,0.023028611304954642
"Hamilton County, Kansas",1192,0.08640939597315436,0.3120805369127517,0.07130872483221476,0.031879194630872486,0.01929530201342282,0.047818791946308725,0.03355704697986577,0.02936241610738255,0.020134228187919462,0.10906040268456377,0.047818791946308725,0.036073825503355715,0.02181208053691275,0.016778523489932886,0.015939597315436243,0.04697986577181208,0.02348993288590604,0.03355704697986577,0.022651006711409398,0.19798657718120805,0.054530201342281884,0.05788590604026845,0.03271812080536913,0.037751677852348994,0.026845637583892617,0.04278523489932886,0.02181208053691275
"Harper County, Kansas",2536,0.055205047318611984,0.11001577287066246,0.02957413249211356,0.10212933753943218,0.022476340694006308,0.13564668769716087,0.033517350157728706,0.02917981072555205,0.011435331230283912,0.12105678233438485,0.030362776025236588,0.0583596214511041,0.01892744479495268,0.005126182965299685,0.00473186119873817,0.04219242902208202,0.016561514195583597,0.05086750788643533,0.0220820189274448,0.2330441640378549,0.04140378548895899,0.04258675078864353,0.01892744479495268,0.04022082018927445,0.014195583596214513,0.02957413249211356,0.013012618296529969
"Harvey County, Kansas",16922,0.02848363077650396,0.02499704526651696,0.007327739037938778,0.060394752393334125,0.014123626048930388,0.18608911476184847,0.021805933104833943,0.017019264862309418,0.006559508332348423,0.07954142536343221,0.017728400898238978,0.04461647559390143,0.015541898120789504,0.012350785959106488,0.005259425599810897,0.035693180475121135,0.008627821770476303,0.062403971161801214,0.013237206004018438,0.320174920222196,0.026769885356340856,0.06689516605602175,0.014773667415199147,0.04969861718472994,0.009809715163692235,0.04012528069968089,0.009455147145727457
"Haskell County, Kansas",1938,0.0392156862745098,0.2657378740970072,0.0392156862745098,0.07636738906088751,0.02528379772961816,0.03611971104231166,0.017027863777089782,0.055211558307533534,0.02321981424148607,0.0629514963880289,0.015995872033023734,0.08204334365325078,0.02425180598555212,0.015479876160990712,0.009287925696594429,0.011351909184726523,0.007739938080495356,0.05727554179566564,0.021155830753353973,0.1914344685242518,0.034055727554179564,0.032507739938080496,0.01909184726522188,0.07688338493292053,0.02425180598555212,0.03663570691434469,0.012899896800825593
"Hodgeman County, Kansas",946,0.0824524312896406,0.2230443974630021,0.03805496828752643,0.05179704016913319,0.02325581395348837,0.03171247357293869,0.01691331923890064,0.045454545454545456,0.02325581395348837,0.10253699788583508,0.03382663847780127,0.05496828752642706,0.022198731501057084,0.012684989429175477,0.010570824524312895,0.035940803382663845,0.021141649048625796,0.03171247357293869,0.017970401691331926,0.2928118393234672,0.05391120507399577,0.015856236786469344,0.010570824524312895,0.05179704016913319,0.02325581395348837,0.04968287526427061,0.021141649048625796
"Jackson County, Kansas",6199,0.04242619777383449,0.05162122923052105,0.015809001451847073,0.08501371188901435,0.014679787062429424,0.09178899822552024,0.016938215841264717,0.039199870946926924,0.01322793999032102,0.1032424584610421,0.022906920471043715,0.04726568801419584,0.01129214389417648,0.010646878528794966,0.008388449749959672,0.04210356509114373,0.012905307307630265,0.05678335215357316,0.013873205355702531,0.21406678496531695,0.02339086949507985,0.11324407162445554,0.026133247297951284,0.05742861751895467,0.01516373608646556,0.0875947733505404,0.019841909985481528
"Jefferson County, Kansas",9287,0.03294928394529988,0.022935285883493056,0.008398837084096049,0.11618391299666198,0.01862818994293098,0.12835145902874984,0.021427802304296327,0.02799612361365349,0.012382900829115969,0.08711101539786799,0.01755141595779046,0.06977495423710563,0.01302896522020028,0.01744373855927641,0.008183482287067945,0.03628728329923549,0.008614191881124151,0.07742004953160332,0.02024335092064176,0.2297835684289868,0.021320124905782275,0.0593302465812426,0.015290190588995368,0.05254657047485733,0.0141057392053408,0.07483579196726607,0.017013028965220202
"Jewell County, Kansas",1228,0.06840390879478828,0.16368078175895764,0.03908794788273615,0.05781758957654722,0.02361563517915309,0.0724755700325733,0.025244299674267102,0.035830618892508145,0.01710097719869707,0.08713355048859935,0.024429967426710098,0.03827361563517916,0.017915309446254073,0.03257328990228013,0.015472312703583062,0.06596091205211728,0.02768729641693811,0.04641693811074919,0.026058631921824102,0.24837133550488602,0.04560260586319218,0.02687296416938111,0.015472312703583062,0.08550488599348534,0.035830618892508145,0.03908794788273615,0.01954397394136808
"Johnson County, Kansas",317390,0.006156463656699959,0.0050537193988468435,0.0008538391253662687,0.04720060493399288,0.002750559248873625,0.08064211222785847,0.003525630927250386,0.034418223636535496,0.0019754875704968648,0.10632660134219728,0.004370017958977914,0.044182236365354934,0.0032294653265698353,0.03184725416679795,0.00192507640442358,0.1026906959891616,0.0034972746463341627,0.1703235766722329,0.005497967799867671,0.2265068212609093,0.005245911969501246,0.0787800497810265,0.003828097923690098,0.041478937584675,0.0021046661835596586,0.03054916664041085,0.0018148019786382683
"Kearny County, Kansas",1693,0.0661547548730065,0.24217365623154166,0.06497341996455995,0.05375073833431778,0.030714707619610163,0.09509746012994684,0.04311872415829888,0.011813349084465446,0.0106320141760189,0.05611340815121087,0.02835203780271707,0.08800945067926758,0.042528056704075605,0.006497341996455995,0.007678676904902541,0.050797401063201415,0.03366804489072652,0.02953337271116362,0.021854695806261083,0.22504430005906675,0.04961606615475488,0.08860011813349085,0.05375073833431778,0.018901358535144717,0.015357353809805081,0.03366804489072652,0.019492025989367983
"Kingman County, Kansas",3579,0.04079351774238614,0.14417435037720033,0.028778988544286118,0.09499860296172116,0.024587873707739592,0.14780664990220732,0.030176026823134958,0.03520536462699078,0.014249790444258172,0.06929309863090248,0.02207320480581168,0.06761665269628388,0.017043867001955853,0.006146968426934898,0.003911707180776753,0.04498463257893266,0.02207320480581168,0.0455434478904722,0.01648505169041632,0.19362950544844929,0.027102542609667504,0.05224923162894663,0.02039675887119307,0.043028778988544285,0.017043867001955853,0.055322715842414084,0.02039675887119307
"Kiowa County, Kansas",1249,0.07045636509207366,0.15532425940752606,0.031224979983987187,0.08166533226581266,0.021617293835068056,0.01921537229783827,0.009607686148919136,0.04643714971977582,0.028022417934347482,0.10568454763811047,0.03522818254603683,0.05524419535628503,0.01921537229783827,0.012009607686148921,0.007205764611689352,0.04483586869495596,0.020816653322658127,0.024819855884707767,0.01120896717373899,0.3018414731785428,0.04723779023218575,0.05524419535628503,0.02722177742193755,0.04643714971977582,0.017614091273018415,0.05124099279423538,0.017614091273018415
"Labette County, Kansas",9545,0.03258250392875851,0.04410686223153484,0.011314824515453115,0.04337349397590362,0.014038763750654793,0.2039811419591409,0.02734415924567837,0.014876898899947616,0.007124148768989,0.09900471451021477,0.015924567836563645,0.059507595599790464,0.011629125196437927,0.00890518596123625,0.005028810895756941,0.04452592980618125,0.010581456259821896,0.04358302776322682,0.011000523834468309,0.3156626506024096,0.02462022001047669,0.0534311157674175,0.013829229963331588,0.0428496595075956,0.011733892090099528,0.02619172341540073,0.007543216343635411
"Lane County, Kansas",885,0.09604519774011301,0.280225988700565,0.05310734463276836,0.11073446327683616,0.05536723163841808,0.007909604519774011,0.006779661016949152,0.0192090395480226,0.013559322033898305,0.06327683615819209,0.02598870056497175,0.08022598870056498,0.031638418079096044,0.0022598870056497176,0.005649717514124294,0.02259887005649717,0.01807909604519774,0.04519774011299435,0.029378531073446332,0.2090395480225989,0.04971751412429379,0.04519774011299435,0.02485875706214689,0.06892655367231637,0.04632768361581921,0.04519774011299435,0.02598870056497175
"Leavenworth County, Kansas",35313,0.02205986463908476,0.010279500467250022,0.00274686376122108,0.07982895817404355,0.011468864157675644,0.06903973041089684,0.010081273185512418,0.016849318947696316,0.005295500240704556,0.1150284597740209,0.01271486421431201,0.046668365757652985,0.007476000339818197,0.016396228018010363,0.005125591142072325,0.06181859371902699,0.008863591311981424,0.07334409424291337,0.010024636819301672,0.2537592388072381,0.01707586441253929,0.0895704131622915,0.014017500637159121,0.042279047376320336,0.006541500297340922,0.12513805114263868,0.0128281369467335
"Lincoln County, Kansas",1464,0.06352459016393443,0.1830601092896175,0.0546448087431694,0.10860655737704918,0.030054644808743168,0.06352459016393443,0.02117486338797814,0.010245901639344263,0.008879781420765027,0.08879781420765027,0.031420765027322405,0.04986338797814208,0.01980874316939891,0.007513661202185792,0.00546448087431694,0.05327868852459016,0.017759562841530054,0.02868852459016393,0.01366120218579235,0.2260928961748634,0.04508196721311476,0.05806010928961749,0.025273224043715847,0.036885245901639344,0.012978142076502731,0.08538251366120217,0.030054644808743168
"Linn County, Kansas",4145,0.04439083232810615,0.05958986731001206,0.01978287092882992,0.1503015681544029,0.030639324487334137,0.07792521109770809,0.02243667068757539,0.033293124246079615,0.013027744270205066,0.13462002412545235,0.0255729794933655,0.10012062726176116,0.029191797346200237,0.01978287092882992,0.012062726176115802,0.0632086851628468,0.023642943305186973,0.05283474065138721,0.01833534378769602,0.22316043425814236,0.033534378769601934,0.033051869722557296,0.013751507840772014,0.021712907117008445,0.00916767189384801,0.030398069963811825,0.012545235223160436
"Logan County, Kansas",1422,0.06469760900140648,0.1617440225035162,0.029535864978902957,0.045710267229254566,0.0189873417721519,0.04360056258790436,0.0189873417721519,0.06047819971870605,0.027426160337552744,0.1441631504922644,0.0379746835443038,0.058368495077355836,0.02531645569620253,0.016877637130801686,0.013361462728551337,0.027426160337552744,0.014064697609001406,0.02320675105485232,0.014064697609001406,0.22292545710267228,0.04289732770745429,0.0949367088607595,0.049929676511954985,0.03867791842475387,0.02039381153305204,0.061884669479606184,0.02320675105485232
"Lyon County, Kansas",17377,0.025723657708465214,0.02612648903723313,0.0058698279334752825,0.056684122690913274,0.011854750532312826,0.1821373079357772,0.020717039765206884,0.020371755769120103,0.0066754905910111064,0.1081314381078437,0.01858778845600506,0.05674167002359441,0.009150025896299707,0.0154226851585429,0.006157564596880934,0.03251424296483858,0.009092478563618576,0.035679346262300744,0.00805662657535823,0.2877942107383323,0.028773666340565118,0.08171721240720492,0.01657363181216551,0.05092938942280025,0.013523623180065605,0.045750129481498536,0.011969845197675088
"McPherson County, Kansas",14932,0.02477899812483257,0.057527457808732925,0.01017948031074203,0.05444682560942941,0.012657380123225287,0.2219394588802572,0.02196624698633806,0.017747120278596304,0.0055585320117867675,0.08846772033217251,0.01326011251004554,0.041789445486204134,0.009375837128315028,0.009107956067506029,0.004286096972944013,0.060942941334047686,0.012456469327618538,0.042124296812215384,0.010715242432360031,0.2700910795606751,0.023305652290383068,0.052504687918564164,0.010514331636753282,0.05699169568711492,0.012456469327618538,0.02631931422448433,0.007567639967854272
"Marion County, Kansas",5632,0.035688920454545456,0.078125,0.01473721590909091,0.06960227272727272,0.012961647727272728,0.20081676136363635,0.024147727272727272,0.04190340909090909,0.011008522727272728,0.10600142045454546,0.018821022727272728,0.04225852272727273,0.009588068181818182,0.010120738636363636,0.004794034090909091,0.03284801136363636,0.009232954545454546,0.0234375,0.006747159090909091,0.2521306818181818,0.022017045454545456,0.05770596590909091,0.018821022727272728,0.05237926136363636,0.013316761363636364,0.032670454545454544,0.01065340909090909
"Marshall County, Kansas",4759,0.033620508510191216,0.08321075856272328,0.01533935700777474,0.06829165791132591,0.0128178188695104,0.20655599915948727,0.024164740491699938,0.026896406808152973,0.008405127127547804,0.1071653708762345,0.024584996848077332,0.0558940953981929,0.014919100651397354,0.019121664215171256,0.0073544862366043285,0.05085101912166422,0.01197730615675562,0.03677243118302164,0.01029628073124606,0.2183231771380542,0.026476150451775586,0.04202563563773902,0.01155704980037823,0.03698255936121034,0.01197730615675562,0.04790922462702248,0.012187434334944316
"Meade County, Kansas",2084,0.054702495201535514,0.20441458733205373,0.04078694817658349,0.11036468330134357,0.029750479846449136,0.05374280230326296,0.018714011516314782,0.016794625719769675,0.010076775431861805,0.06861804222648753,0.02399232245681382,0.04942418426103647,0.018234165067178502,0.014875239923224568,0.012955854126679465,0.023032629558541268,0.013915547024952016,0.04366602687140115,0.016794625719769675,0.28119001919385794,0.04030710172744722,0.034069097888675626,0.01583493282149712,0.038867562380038384,0.01727447216890595,0.0609404990403071,0.022552783109404992
"Miami County, Kansas",16404,0.029383077298219942,0.03432089734211168,0.01005852231163131,0.11881248475981468,0.021336259448914898,0.08674713484515972,0.017434772006827602,0.028651548402828582,0.008778346744696415,0.12253108997805412,0.01975128017556694,0.08010241404535479,0.015544989027066568,0.018958790538892958,0.0074981711777615204,0.07455498658863692,0.016276517922457937,0.09040477932211656,0.012375030480370641,0.2243355279200195,0.021031455742501832,0.04645208485735187,0.011094854913435748,0.04236771519141673,0.011094854913435748,0.03176054620824189,0.008595464520848573
"Mitchell County, Kansas",2753,0.06574645840900835,0.10824555030875407,0.03269160915365056,0.08027606247729749,0.03777697057755176,0.0751907010533963,0.032328369051943334,0.039593171086087904,0.019978205593897562,0.10751907010533963,0.03269160915365056,0.051580094442426436,0.019614965492190342,0.03632401017072285,0.0203414456956048,0.060297856883399926,0.022157646204140936,0.0599346167816927,0.03087540864511442,0.2677079549582274,0.03850345078096622,0.03269160915365056,0.01670904467853251,0.04140937159462405,0.01888848528877588,0.039229930984380684,0.017072284780239737
"Montgomery County, Kansas",14519,0.02878986156071355,0.028376609959363593,0.007507404091190853,0.04442454714512019,0.009642537364832287,0.2258420001377505,0.020318203733039462,0.017081066189131484,0.006612025621599285,0.11736345478338728,0.019836076864797846,0.056753219918727185,0.00950478683104897,0.008540533094565742,0.0038570149459329155,0.03285350230732144,0.008884909429024037,0.06074798539844343,0.015841311385081616,0.2640677732626214,0.0209380811350644,0.06329637027343481,0.012604173841173634,0.04215166333769543,0.008816034162132379,0.0385012741924375,0.009298161030373992
"Morris County, Kansas",2602,0.04765564950038432,0.10453497309761722,0.02421214450422752,0.08531898539584935,0.02421214450422752,0.11299000768639507,0.02843966179861645,0.02536510376633359,0.015757109915449655,0.07109915449654113,0.023443504996156803,0.09262106072252113,0.0207532667179093,0.016525749423520367,0.008839354342813221,0.038816295157571096,0.013835511145272868,0.04112221368178325,0.014219830899308224,0.2436587240584166,0.03305149884704073,0.051498847040737886,0.01498847040737894,0.06149116064565719,0.019600307455803233,0.05495772482705611,0.019984627209838585
"Morton County, Kansas",1276,0.07288401253918496,0.2460815047021944,0.0768025078369906,0.06661442006269593,0.0384012539184953,0.02037617554858934,0.011755485893416929,0.04231974921630094,0.0274294670846395,0.0384012539184953,0.024294670846394983,0.04310344827586207,0.024294670846394983,0.03448275862068965,0.025078369905956112,0.0329153605015674,0.023510971786833857,0.057210031347962376,0.03369905956112853,0.24373040752351094,0.048589341692789965,0.09482758620689656,0.04153605015673981,0.04310344827586207,0.02115987460815047,0.03683385579937304,0.02037617554858934
"Nemaha County, Kansas",5132,0.03156664068589244,0.1102883865939205,0.018316445830085737,0.03215120810600156,0.012470771628994544,0.18686671862821516,0.02162899454403741,0.01578332034294622,0.008183943881527671,0.08203429462197974,0.017731878409976618,0.058261886204208885,0.013250194855806705,0.0033125487139516762,0.002143413873733437,0.05319563522992985,0.010522213561964146,0.030202650038971164,0.010522213561964146,0.2757209664848013,0.02650038971161341,0.053585346843335935,0.015393608729540141,0.05592361652377241,0.018511301636788772,0.042673421667965714,0.011301636788776305
"Neosho County, Kansas",7359,0.04171762467726593,0.05584997961679576,0.016578339448294604,0.05544231553200163,0.015355347193912216,0.16727816279385785,0.02255741269194184,0.025682837342030168,0.010463378176382659,0.1031390134529148,0.02282918874847126,0.05381165919282512,0.014540019024323956,0.006658513384970784,0.005707297187117815,0.059247180323413515,0.015083571137382797,0.05992662046473705,0.01671422747655931,0.27734746568827284,0.03274901481179508,0.03736920777279522,0.013045250713412148,0.049599130316619104,0.014268242967794538,0.048647914118766136,0.013045250713412148
"Ness County, Kansas",1387,0.05263157894736842,0.22062004325883197,0.038211968276856516,0.06200432588320115,0.01802451333813987,0.07642393655371305,0.025234318673395817,0.04974765681326604,0.020187454938716654,0.04686373467916366,0.01658255227108868,0.054073540014419615,0.01946647440519106,0.012977649603460706,0.010093727469358328,0.06633020908435472,0.018745493871665464,0.043258832011535686,0.01514059120403749,0.2645998558038933,0.035328046142754144,0.03172314347512617,0.012256669069935113,0.038211968276856516,0.017303532804614274,0.03316510454217736,0.012977649603460706
"Norton County, Kansas",2440,0.05,0.11639344262295083,0.04262295081967213,0.07336065573770492,0.03237704918032787,0.11762295081967213,0.04508196721311476,0.024590163934426233,0.015983606557377048,0.08114754098360656,0.030737704918032783,0.06393442622950819,0.03237704918032787,0.04057377049180328,0.018852459016393444,0.02868852459016393,0.01762295081967213,0.04508196721311476,0.03401639344262295,0.264344262295082,0.054098360655737705,0.02868852459016393,0.02418032786885246,0.052459016393442616,0.03237704918032787,0.06311475409836066,0.028278688524590163
"Osage County, Kansas",7419,0.0303275374039628,0.02844049063216067,0.008761288583367029,0.09933953362986923,0.017252999056476613,0.08114301118749158,0.015365952284674484,0.027092600080873438,0.007413398032079795,0.10284404906321606,0.017522577166734058,0.09772206496832456,0.017522577166734058,0.015905108505189378,0.00646987464617873,0.054589567327133035,0.01253538212697129,0.062002965359212826,0.013344116457743629,0.2548861032484162,0.027766545356517045,0.06078986386305432,0.012265804016713842,0.052567731500202185,0.012400593071842566,0.06267691063485645,0.014152850788515971
"Osborne County, Kansas",1771,0.06493506493506493,0.11914172783738003,0.025974025974025976,0.043478260869565216,0.01637492941840768,0.12535290796160362,0.03557312252964427,0.05928853754940711,0.019198193111236588,0.08526256352343309,0.02258610954263128,0.04630152456239413,0.019198193111236588,0.003952569169960474,0.003952569169960474,0.048560135516657256,0.020892151326933936,0.04686617730095991,0.01693958215697346,0.2930547713156409,0.040090344438170535,0.05251270468661773,0.020892151326933936,0.03500846979107849,0.011857707509881422,0.04121964991530209,0.01637492941840768
"Ottawa County, Kansas",2949,0.04306544591386911,0.08307900983384198,0.02136317395727365,0.08002712783994574,0.02814513394370973,0.13157002373685994,0.025093251949813496,0.04781281790437437,0.017633095964733808,0.06917599186164802,0.01865038996269922,0.05357748389284503,0.014242115971515769,0.02712783994574432,0.016615801966768397,0.06375042387249916,0.01593760596812479,0.04306544591386911,0.01627670396744659,0.2648355374703289,0.03763987792472025,0.034927093930145814,0.012885723974228552,0.0590030518819939,0.017293997965412006,0.0420481519159037,0.014581213970837573
"Pawnee County, Kansas",2595,0.08362235067437379,0.11098265895953756,0.042003853564547215,0.06705202312138728,0.033140655105973034,0.030828516377649325,0.02003853564547206,0.017341040462427744,0.01271676300578035,0.08631984585741811,0.04701348747591522,0.03159922928709056,0.026589595375722544,0.030443159922928714,0.027360308285163774,0.02813102119460501,0.019267822736030827,0.02350674373795761,0.011946050096339112,0.3622350674373796,0.06435452793834298,0.08554913294797688,0.04971098265895954,0.07591522157996146,0.042003853564547215,0.05009633911368015,0.02543352601156069
"Phillips County, Kansas",2690,0.04572490706319703,0.14758364312267658,0.031598513011152414,0.0687732342007435,0.021933085501858737,0.06988847583643122,0.018215613382899627,0.015241635687732341,0.006691449814126393,0.06431226765799257,0.016356877323420074,0.07769516728624536,0.021933085501858737,0.020817843866171,0.013382899628252787,0.04200743494423792,0.012267657992565056,0.051301115241635685,0.01858736059479554,0.2866171003717472,0.03605947955390335,0.05278810408921933,0.01933085501858736,0.06431226765799257,0.02973977695167286,0.03866171003717472,0.013382899628252787
"Pottawatomie County, Kansas",10868,0.03597718071402282,0.03735737946264262,0.009201324990798673,0.0944976076555024,0.016010305483989698,0.10783952889216047,0.017206477732793518,0.0180345969819654,0.007913139492086859,0.10360691939639308,0.01785057048214943,0.04361428045638572,0.010581523739418477,0.014078027235921971,0.006624953993375046,0.05079131394920869,0.012881854987118146,0.07747515642252484,0.0152741994847258,0.291405962458594,0.02824806772175193,0.06772175193227825,0.017022451232977548,0.03726536621273464,0.010029444239970556,0.056312108943687884,0.012697828487302172
"Pratt County, Kansas",4515,0.05802879291251385,0.13798449612403102,0.027906976744186046,0.06356589147286823,0.018826135105204873,0.05980066445182725,0.020376522702104098,0.0212624584717608,0.0097452934662237,0.14374307862679955,0.035437430786267994,0.051384274640088594,0.01816168327796235,0.018604651162790697,0.013067552602436323,0.04363233665559247,0.016168327796234772,0.056921373200442965,0.015946843853820596,0.23942414174972315,0.03920265780730897,0.10121816168327796,0.031893687707641186,0.04186046511627907,0.012181616832779624,0.020598006644518274,0.008637873754152824
"Rawlins County, Kansas",1226,0.05872756933115824,0.21615008156606846,0.0464926590538336,0.06525285481239804,0.02365415986949429,0.061990212071778135,0.024469820554649267,0.04730831973898858,0.01631321370309951,0.10929853181076672,0.03262642740619902,0.0367047308319739,0.01794453507340946,0.00897226753670473,0.010603588907014684,0.07504078303425775,0.021207177814029362,0.04567699836867863,0.01957585644371941,0.20880913539967372,0.0464926590538336,0.04567699836867863,0.024469820554649267,0.04567699836867863,0.02283849918433932,0.033442088091354,0.01794453507340946
"Reno County, Kansas",29866,0.017812897609321636,0.03974419071854282,0.007299270072992701,0.0598339248643943,0.007198821402263444,0.13808343936248574,0.013995848121609858,0.030670327462666576,0.006395232036429385,0.1285742985334494,0.01285742985334494,0.04182012991361414,0.007165338512020358,0.014799437487443915,0.005122882207192125,0.0537065559499096,0.007701064755909729,0.07061541552266791,0.009341726377820934,0.2614678899082569,0.013928882341123687,0.07774727114444517,0.011618562914350766,0.03991160516975825,0.006797026719346414,0.04302551396236523,0.008538137011986873
"Republic County, Kansas",2332,0.04974271012006861,0.17753001715265868,0.033876500857632934,0.06089193825042881,0.018867924528301886,0.09991423670668954,0.02830188679245283,0.051886792452830184,0.015437392795883362,0.08190394511149228,0.01672384219554031,0.04802744425385935,0.017152658662092625,0.021012006861063463,0.009433962264150943,0.0385934819897084,0.01629502572898799,0.025728987993138937,0.011149228130360206,0.274442538593482,0.03173241852487135,0.052744425385934816,0.01629502572898799,0.04159519725557462,0.013293310463121785,0.025728987993138937,0.010291595197255577
"Rice County, Kansas",4753,0.04818009678098043,0.10687986534820114,0.023984851672627813,0.059962129181569526,0.018093835472333262,0.11866189774879025,0.025878392594151062,0.020197769829581318,0.007994950557542605,0.07847675152535241,0.025878392594151062,0.05575426046707343,0.0195665895224069,0.015148327372185988,0.004418262150220913,0.0429202608878603,0.013044393014937934,0.042078687144961074,0.014096360193561959,0.31432779297285923,0.03745003155901536,0.058910162002945514,0.015148327372185988,0.04502419524510835,0.022932884494003783,0.04165790027351147,0.016200294550810016
"Riley County, Kansas",36646,0.02289472247994324,0.020084047372155214,0.006139824264585494,0.05806909348905748,0.009468973421382962,0.04802706980297986,0.00783168695082683,0.02065709763684986,0.005894231294002074,0.11002565082137204,0.014353544725208753,0.017027779293783768,0.005075588058724008,0.01732794848005239,0.006139824264585494,0.0422692790481908,0.007913551274354636,0.08481143917480763,0.011269988538994706,0.3690170823555095,0.024095399225017737,0.12044970801724607,0.015254052284014628,0.04218741472466299,0.008322872891993668,0.050046389783332416,0.009441685313540359
"Rooks County, Kansas",2414,0.04101077050538525,0.1495443247721624,0.026097763048881523,0.07207953603976802,0.01946975973487987,0.07539353769676885,0.02526926263463132,0.0347970173985087,0.0115990057995029,0.10894780447390223,0.029826014913007456,0.0347970173985087,0.012427506213753109,0.010356255178127587,0.006213753106876553,0.03893951946975974,0.01284175642087821,0.061723280861640424,0.015741507870753936,0.2427506213753107,0.02899751449875725,0.07249378624689312,0.023612261806130904,0.03189726594863297,0.01284175642087821,0.06628003314001657,0.019884009942004968
"Rush County, Kansas",1489,0.0631296171927468,0.1605104096709201,0.029550033579583614,0.06917394224311617,0.0241773002014775,0.07991940899932841,0.0241773002014775,0.0241773002014775,0.013431833445265278,0.061786433848220274,0.017461383478844864,0.0631296171927468,0.02619207521826729,0.0241773002014775,0.01208865010073875,0.030893216924110137,0.01208865010073875,0.05238415043653458,0.021490933512424447,0.2787105439892545,0.049026192075218265,0.056413700470114174,0.022834116856950974,0.03760913364674278,0.014103425117528543,0.061114842175957015,0.02686366689053056
"Russell County, Kansas",3221,0.07792610990375659,0.0950015523129463,0.03601366035392735,0.031977646693573426,0.01893821794473766,0.12915243713132568,0.04004967401428128,0.010866190624029805,0.006830176963675877,0.1220117975783918,0.0443961502638932,0.057746041601986965,0.02732070785470351,0.013349891338093759,0.011487115802545793,0.02173238124805961,0.014281279105867744,0.059298354548276935,0.029183483390251477,0.28562558211735484,0.05402049053089103,0.0673703818689848,0.032909034461347415,0.03694504812170134,0.022974231605091586,0.06892269481527476,0.03135672151505744
"Saline County, Kansas",27342,0.02359008119376783,0.015031819179284615,0.004571721161582914,0.06656426011264721,0.013385999561114768,0.17537122375832054,0.014556360178479994,0.027284031892326824,0.006436983395508742,0.1119157340355497,0.015324409333625924,0.040816326530612235,0.007643917782166629,0.008448540706605223,0.003291639236339697,0.051020408163265314,0.010423524248409042,0.06945358788676761,0.012873966791017485,0.2379855167873601,0.018396605954209642,0.09699363616414307,0.013093409406773462,0.057347670250896064,0.011008704557091652,0.041767244532221484,0.008485114475897886
"Scott County, Kansas",2589,0.06257242178447278,0.2846658941676323,0.06759366550791812,0.05639242950946311,0.032444959443800686,0.03476245654692932,0.027809965237543453,0.03630745461568173,0.020471224410969487,0.06411741985322518,0.035921205098493635,0.0768636539204326,0.03360370799536501,0.0,0.003862495171881035,0.05330243337195829,0.03669370413286984,0.035534955581305525,0.023561220548474315,0.20973348783314025,0.044804943993820005,0.05098493626882966,0.025106218617226728,0.055619930475086905,0.029741212823483968,0.04171494785631518,0.022402471996910003
"Sedgwick County, Kansas",246997,0.006890771952695782,0.009348291679656028,0.0013036595586181211,0.06498054632242496,0.0036842552743555595,0.1779697729122216,0.005708571359166306,0.026336352263387812,0.0021984072681044712,0.11393660651748805,0.005101276533723081,0.03959967125106783,0.0032146139426794656,0.01788685692538776,0.0019473920735879387,0.05032449786839517,0.003295586586071895,0.09272987121301067,0.004149847973862031,0.2351688482046341,0.005554723336720689,0.0931266371656336,0.0050567415798572464,0.04591553743567736,0.003149835827965522,0.032676510241015075,0.003012182334198391
"Seward County, Kansas",10733,0.04481505636821019,0.12289201527997765,0.026180937296189317,0.07183452902264045,0.020777042765303268,0.2416845243641107,0.04006335600484487,0.02180191931426442,0.00987608310817106,0.11180471443212522,0.022547284077145253,0.05413211590422063,0.017422901332339515,0.011553153824652941,0.007174135842728034,0.025621913724028698,0.010621447871051895,0.028603372775552038,0.00987608310817106,0.16994316593683034,0.020870213360663376,0.07118233485511972,0.023851672412186716,0.030094102301313708,0.011925836206093356,0.03885213826516352,0.014534612876176278
